华府西苑 2室2厅 88平米,2017.09,193,21932
复城国际 1室2厅 57.95平米,2017.09,68,11735
都城雅颂居 2室2厅 92.42平米,2017.09,210,22723
华润凤凰城二期 1室1厅 56.08平米,2017.09,110,19615
复城国际 1室0厅 51.17平米,2017.08,64.5,12606
建发天府鹭洲 2室2厅 70.61平米,2017.08,180,25493
华润凤凰城三期 3室2厅 123.99平米,2017.08,290,23389
复地雍湖湾 3室2厅 139.75平米,2017.08,390,27907
华润凤凰城三期 3室2厅 182.87平米,2017.08,430,23514
保利百合花园 4室1厅 101平米,2017.08,269.4,26674
逸都国际 2室2厅 81.2平米,2017.08,140,17242
都城雅颂居 2室2厅 90.86平米,2017.08,190,20912
华润凤凰城三期 3室2厅 106平米,2017.08,245,23114
汇锦城 1室0厅 45.26平米,2017.08,56.8,12550
世豪瑞丽 4室2厅 140.5平米,2017.08,278,19787
中海兰庭 4室1厅 118.71平米,2017.08,210,17691
逸都国际 2室1厅 88.4平米,2017.08,143,16177
世豪瑞丽 3室2厅 91.06平米,2017.08,182,19987
天府豪庭 4室2厅 127平米,2017.08,245,19292
保利心语花园四期 3室2厅 89.5平米,2017.08,170,18995
建发天府鹭洲 2室2厅 67.33平米,2017.08,167,24804
天悦府 2室2厅 89.05平米,2017.08,215,24144
复地雍湖湾 3室2厅 123.84平米,2017.08,320,25840
复地雍湖湾 4室2厅 140.88平米,2017.08,358,25412
华润凤凰城二期 1室1厅 56.27平米,2017.08,100,17772
保利心语花园四期 3室2厅 103.44平米,2017.08,234,22622
复地雍湖湾 1室1厅 57.36平米,2017.08,66,11507
中海兰庭 4室2厅 125.2平米,2017.08,255,20368
华润凤凰城二期 4室2厅 146.34平米,2017.08,369,25216
复城国际 1室1厅 57.95平米,2017.08,73,12598
华润凤凰城二期 3室2厅 96.99平米,2017.08,195,20106
华润凤凰城三期 3室2厅 152.03平米,2017.08,371,24404
华润凤凰城一期 3室1厅 132.09平米,2017.08,260,19684
中海兰庭 3室2厅 95.37平米,2017.08,193.6,20300
华润凤凰城一期 3室2厅 141.07平米,2017.08,248.5,17616
中环岛 3室2厅 123.96平米,2017.08,325,26219
尚郡 1室1厅 59.14平米,2017.08,80,13528
