中信福申大楼 3室2厅 134.56平米,2017.09.27,748,55589
祥康里 1室0厅 35.94平米,2017.09.27,385,107123
锦凯华苑 2室2厅 107.27平米,2017.09.27,900,83901
仁宝公寓 2室2厅 85.32平米,2017.09.26,700,82045
五岭小区 2室0厅 48.66平米,2017.09.25,408,83848
瞿溪新村 2室2厅 58.87平米,2017.09.24,455,77289
瞿溪路830弄 2室0厅 54.09平米,2017.09.24,400,73951
瑞金二路410弄 2室1厅 50.48平米,2017.09.24,480,95088
桃源新村 1室1厅 31.7平米,2017.09.24,386,121767
斜土新村 2室1厅 59.2平米,2017.09.24,485,81926
中福花苑 2室2厅 101.44平米,2017.09.23,760,74922
开源大厦 2室2厅 112.87平米,2017.09.22,720,63791
瞿四小区 2室0厅 37.42平米,2017.09.21,290,77499
永业公寓 3室2厅 133.47平米,2017.09.21,1550,116131
融创滨江壹号院 3室2厅 120.41平米,2017.09.21,1130,93847
复兴佳苑 2室2厅 140.27平米,2017.09.19,1195,85193
瑞金二路410弄 1室0厅 31.56平米,2017.09.19,298,94424
上海滩新昌城 1室2厅 60.69平米,2017.09.18,678,111716
阳光翠竹苑 2室2厅 80.28平米,2017.09.18,777,96787
阳光翠竹苑 2室2厅 80.28平米,2017.09.18,777,96787
花园坊 1室1厅 42.98平米,2017.09.17,405,94230
瞿西新村 1室1厅 32.5平米,2017.09.17,307,94462
金南新苑 3室2厅 140.38平米,2017.09.17,400,28495
淡水湾花园 4室2厅 180.19平米,2017.09.17,1880,104335
南园小区 2室1厅 65.57平米,2017.09.17,476,72595
淡水湾花园 3室2厅 176.37平米,2017.09.16,1850,104894
南园小区 2室1厅 71.6平米,2017.09.16,528,73744
斜土路102号 1室0厅 24.97平米,2017.09.16,215,86104
思南公馆 2室2厅 158.1平米,2017.09.15,2000,126503
汇龙新城 4室2厅 196.49平米,2017.09.15,1720,87537
东淮海公寓 2室1厅 76.65平米,2017.09.13,865,112851
上海滩花园 2室2厅 131.26平米,2017.09.12,1495,113897
马当路418弄 2室1厅 40.56平米,2017.09.10,380,93689
陕西南路271弄 2室0厅 48.93平米,2017.09.10,468,95647
连云大楼 1室0厅 44.76平米,2017.09.10,440,98303
西凌新邨 2室2厅 60.26平米,2017.09.10,470,77996
海华花园 3室2厅 117.89平米,2017.09.10,900,76343
西凌新邨 2室1厅 56.56平米,2017.09.09,469,82921
西凌新邨 2室1厅 68.85平米,2017.09.09,575.8,83624
北蒙三小区 1室0厅 27.3平米,2017.09.09,238,87180
南塘浜路93弄 1室0厅 33.11平米,2017.09.08,276,83359
中福城 2室2厅 93.55平米,2017.09.07,832,88937
秀水苑(黄浦) 2室2厅 88.75平米,2017.09.04,660,74367
打浦路339弄 1室1厅 30.45平米,2017.09.03,265,87028
瞿溪路937弄 2室0厅 54.16平米,2017.09.03,415,76625
豫景公寓 1室1厅 69.07平米,2017.09.03,555,80354
丽都大厦 2室2厅 95.95平米,2017.09.02,335,34915
中福花苑 1室1厅 42.46平米,2017.09.02,401.5,94560
北蒙三小区 1室1厅 34.43平米,2017.09.02,300,87134
黄浦众鑫城 4室2厅 159.07平米,2017.09.02,1350,84869
瞿溪坊 2室1厅 75.55平米,2017.09.02,600,79418
东淮海公寓 3室2厅 155.12平米,2017.08.31,1260,81228
南园新村 2室1厅 65.52平米,2017.08.31,480,73261
海华花园 3室2厅 117.37平米,2017.08.30,945,80515
申江新苑 2室2厅 123.76平米,2017.08.30,940,75954
斜土路486弄 3室1厅 43.69平米,2017.08.30,388,88808
老西门新苑 4室2厅 288.3平米,2017.08.30,2360,81860
海潮新村 2室1厅 50.1平米,2017.08.29,412.5,82336
融创滨江壹号院 4室2厅 251.69平米,2017.08.29,3008,119513
汇丽小区 2室0厅 65.5平米,2017.08.29,570,87023
斜土新村 1室1厅 30.5平米,2017.08.29,280,91804
中福城 2室2厅 131.99平米,2017.08.29,1100,83340
南塘浜路93弄 2室0厅 46.63平米,2017.08.27,353,75703
瞿四小区 1室0厅 31.71平米,2017.08.27,250,78840
海洲国际华园 3室2厅 129.94平米,2017.08.26,1180,90812
瞿中小区 2室0厅 49.67平米,2017.08.26,370,74492
金南新苑 2室2厅 140.38平米,2017.08.26,415,29563
黄浦众鑫城 3室2厅 158.44平米,2017.08.25,1260,79526
白玉兰家园 2室2厅 105.76平米,2017.08.25,920,86990
翠湖天地御苑 4室3厅 314.55平米,2017.08.25,4400,139883
中福花苑 1室1厅 49平米,2017.08.24,432.6,88286
惠德公寓 2室2厅 89.39平米,2017.08.24,610,68241
蒙西小区 1室1厅 39.34平米,2017.08.24,350,88968
南园新村 1室1厅 40.36平米,2017.08.23,270,66898
瞿溪路830弄 1室1厅 34.66平米,2017.08.23,285,82228
中福花苑 2室1厅 42.46平米,2017.08.16,448,105512
北蒙三小区 1室0厅 38.1平米,2017.08.15,339,88977
明日星城 3室2厅 125.24平米,2017.08.15,1068,85277
重庆大楼 2室0厅 42.68平米,2017.08.14,290,67948
丽园路1032弄 1室0厅 33.39平米,2017.08.13,298,89249
蒙自新村 1室0厅 32.34平米,2017.08.12,260,80396
老西门新苑 2室2厅 120.2平米,2017.08.12,1200,99834
新家坡园景苑 2室2厅 94.9平米,2017.08.12,770,81139
瑞金二路410弄 2室1厅 58.43平米,2017.08.12,450,77016
中福花苑 2室1厅 42.46平米,2017.08.11,450,105983
山北小区 1室1厅 36.47平米,2017.08.10,306.5,84042
淡水湾花园 3室2厅 176.37平米,2017.08.09,1728,97976
黄浦丽园 2室2厅 108.35平米,2017.08.08,1110,102446
车站支路30-40号 1室1厅 33.21平米,2017.08.06,285,85818
名盛苑 2室2厅 106.45平米,2017.08.06,930,87365
原水小区(卢湾) 2室1厅 69.5平米,2017.08.06,605,87051
桃源新村 2室1厅 52平米,2017.08.06,398,76539
