宣武门西大街 2室1厅 50.85平米,2016/01,330,64897
新文化街 2室1厅 56.7平米,2016/01,845,149030
粉子胡同30号院 3室2厅 96.9平米,2016/01,1180,121776
京畿道 1室1厅 44.6平米,2016/01,602,134978
宣武门西大街 2室1厅 66.3平米,2016/01,640,96531
新融苑 2室2厅 122.2平米,2016/01,900,73650
京畿道 1室1厅 41.4平米,2016/01,539,130194
宣武门西大街 1室0厅 43.46平米,2016/01,283,65118
石灯胡同6号院 1室1厅 34.6平米,2016/01,435,125723
羊肉胡同120号院 3室1厅 76.5平米,2016/01,640,83661
宣武门西大街 2室0厅 60.61平米,2016/01,364,60057
宣武门西大街 2室0厅 60.61平米,2016/01,364,60057
宣武门西大街 2室1厅 50.48平米,2016/01,360,71316
丰汇园小区 1室1厅 52.2平米,2016/01,713.5,136686
宣武门西大街 2室0厅 61.48平米,2015/12,368,59857
太平桥大街 1室1厅 50.3平米,2015/12,369,73360
西城晶华 1室1厅 73.27平米,2015/12,750,102362
西城晶华 3室2厅 139.76平米,2015/12,1700,121638
宣武门西大街 2室1厅 63.2平米,2015/12,395,62500
宣武门西大街 2室1厅 66.3平米,2015/12,668,100755
宣武门西大街 2室1厅 69.1平米,2015/12,720,104197
华远北街 2室1厅 71.7平米,2015/12,630,87867
宏英园小区 2室1厅 76.15平米,2015/12,867,113855
宣武门西大街 2室1厅 66.3平米,2015/12,658,99246
佟麟阁路62号院 1室1厅 45平米,2015/12,486,108000
北京尊府 1室1厅 65.1平米,2015/12,710,109063
京畿道 2室1厅 92.7平米,2015/12,980,105718
西城晶华 2室1厅 95.19平米,2015/12,1060,111357
西城晶华 1室0厅 77.29平米,2015/12,720,93156
砖塔胡同78号院 2室0厅 62.1平米,2015/12,380,61192
宣武门西大街 2室0厅 57.69平米,2015/12,313,54256
太平桥大街 1室1厅 44.5平米,2015/12,365,82023
宏汇园小区 2室1厅 63.3平米,2015/12,870,137441
教育街 3室1厅 75.9平米,2015/12,700,92227
砖塔胡同86号院 2室1厅 53.1平米,2015/12,418,78720
丰侨公寓 1室1厅 58.74平米,2015/12,815,138748
太平桥大街 2室1厅 64.6平米,2015/12,475,73530
华远北街 1室1厅 49.2平米,2015/12,510,103659
新文化街 1室1厅 40.6平米,2015/12,600,147784
西城晶华 2室2厅 94.53平米,2015/12,1020,107903
京畿道 1室1厅 41.4平米,2015/12,520,125604
丰汇园小区 2室2厅 118.13平米,2015/12,1450,122747
新文化街 2室1厅 61.5平米,2015/12,830,134960
宏英园小区 3室1厅 100.88平米,2015/12,1300,128866
石灯胡同6号院 2室0厅 43.5平米,2015/12,445,102299
华远北街 2室1厅 78.5平米,2015/12,644,82039
新文化街 2室1厅 61.2平米,2015/12,577.5,94363
西城晶华 2室2厅 102.65平米,2015/12,1075,104725
新文化街 2室1厅 57.7平米,2015/12,378,65512
太平桥大街 1室1厅 44.5平米,2015/12,340,76405
京畿道 1室1厅 44.6平米,2015/12,570,127803
华远北街 3室1厅 77.7平米,2015/12,800,102961
京畿道 1室1厅 41.4平米,2015/12,475,114735
佟麟阁路62号院 1室1厅 46.6平米,2015/12,483,103649
宏汇园小区 3室1厅 88.7平米,2015/12,980,110485
宏汇园小区 2室1厅 66平米,2015/11,905,137122
宣武门西大街 2室1厅 57.69平米,2015/11,308.5,53476
新文化街 2室1厅 69.6平米,2015/11,858,123276
