海椒市街13号 2室1厅 62.82平米,2017/03,55,8756
粼江峰阁 4室2厅 170平米,2017/03,260,15295
摩根中心 2室1厅 81.5平米,2017/03,120,14724
莲花逸都 3室1厅 85平米,2017/03,133,15648
南府锦 1室1厅 49.37平米,2017/03,63,12761
外滩 3室2厅 94平米,2017/03,160,17022
晶蓝半岛二期 3室2厅 124平米,2017/03,245,19759
东方新城一期 3室1厅 109.16平米,2017/03,126.5,11589
东城攻略 1室1厅 64.6平米,2017/03,64.8,10031
摩根中心 2室1厅 86.04平米,2017/03,120,13948
天紫界 1室0厅 62.09平米,2017/03,88,14173
蜀光新城二期 1室1厅 65.97平米,2017/03,92,13946
朝阳名宅 2室1厅 100.07平米,2017/03,130,12991
东方新城一期 2室1厅 65.18平米,2017/03,67.8,10402
天紫界 2室1厅 68.56平米,2017/03,99,14440
天紫界 2室2厅 68.63平米,2017/03,113,16466
东城攻略 1室1厅 45.95平米,2017/03,59.6,12971
东方新城一期 1室0厅 35.57平米,2017/03,34,9559
顺江路17号 2室1厅 51.1平米,2017/03,55,10764
世纪朝阳 2室1厅 92.2平米,2017/03,158,17137
晶蓝半岛一期 3室2厅 134.64平米,2017/03,258,19163
莲花逸都 1室1厅 62.35平米,2017/03,92,14756
粼江峰阁 3室2厅 141.14平米,2017/03,248,17572
朝阳名宅 3室2厅 130.46平米,2017/03,180,13798
摩根中心 2室2厅 83.01平米,2017/03,112,13493
朝阳名宅 2室2厅 100平米,2017/03,118,11800
世纪朝阳 2室2厅 85.24平米,2017/03,150.6,17668
国嘉新视界 2室1厅 67.57平米,2017/03,89,13172
东方新城一期 1室0厅 37.72平米,2017/03,32,8484
粼江峰阁 3室1厅 141.14平米,2017/03,242,17147
新天美地 3室2厅 131.5平米,2017/03,130,9886
外滩 2室2厅 81.86平米,2017/03,145,17714
东城攻略 1室1厅 45.95平米,2017/03,51,11100
国嘉新视界 1室1厅 46.38平米,2017/03,63,13584
东方新城一期 2室1厅 67.83平米,2017/03,68,10026
莲花逸都 1室1厅 50.13平米,2017/03,72,14363
摩根中心 2室1厅 90.47平米,2017/03,120,13265
国嘉新视界 2室1厅 61.87平米,2017/03,76.8,12414
粼江峰阁 3室2厅 143平米,2017/03,180,12588
东城攻略 2室1厅 47.38平米,2017/03,50,10553
摩根中心 2室1厅 88.7平米,2017/03,118,13304
国嘉新视界 2室1厅 57.61平米,2017/03,75,13019
天紫界 2室1厅 57.99平米,2017/03,83,14313
东城攻略 1室1厅 64.55平米,2017/03,61,9451
莲花逸都 1室1厅 52.8平米,2017/03,76,14394
南府锦 2室1厅 56.83平米,2017/03,77,13550
天紫界 1室1厅 62.57平米,2017/03,80,12786
东方桂苑 2室1厅 73.36平米,2017/03,73,9951
国嘉新视界 2室1厅 65.84平米,2017/03,88,13366
东方桂苑 3室1厅 117平米,2017/03,130.5,11154
朝阳名宅 2室2厅 92.35平米,2017/03,113,12237
东城攻略 1室1厅 53.12平米,2017/03,50.5,9507
国嘉新视界 1室1厅 55.61平米,2017/03,65,11689
天紫界 2室1厅 68平米,2017/03,100,14706
东方新城一期 2室1厅 68.18平米,2017/03,65,9534
摩根中心 2室1厅 88.7平米,2017/03,105,11838
